Show,EpId,ClipId,is_stutter,stutter_ratio,annotation_confidence
StrongVoices,23,119,0,0.0,0.0
StrongVoices,23,120,1,0.75,0.5
StrongVoices,23,121,1,0.75,0.5
StrongVoices,23,122,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,123,1,1.0,0.0
StrongVoices,23,124,1,1.0,0.0
StrongVoices,23,125,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,126,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,127,1,0.75,0.5
StrongVoices,23,128,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,129,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,130,1,1.0,0.0
StrongVoices,23,131,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,132,1,0.5,1.0
StrongVoices,23,133,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,134,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,135,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,136,1,0.75,0.5
StrongVoices,23,137,1,1.0,0.0
StrongVoices,23,138,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,139,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,140,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,141,0,0.0,0.0
StrongVoices,23,142,1,1.0,0.0
StrongVoices,23,143,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,144,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,145,1,1.0,0.0
StrongVoices,23,146,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,147,1,0.75,0.5
StrongVoices,23,148,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,149,1,1.0,0.0
StrongVoices,23,150,1,0.5,1.0
StrongVoices,23,151,1,0.75,0.5
StrongVoices,23,152,1,1.0,0.0
StrongVoices,23,153,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,154,1,1.0,0.0
StrongVoices,23,155,1,0.75,0.5
StrongVoices,23,156,1,1.0,0.0
StrongVoices,23,157,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,158,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,159,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,160,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,161,1,0.5,1.0
StrongVoices,23,162,1,1.0,0.0
StrongVoices,23,163,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,164,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,165,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,166,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,167,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,168,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,169,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,170,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,171,1,1.0,0.0
StrongVoices,23,172,1,1.0,0.0
StrongVoices,23,173,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,174,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,175,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,176,1,1.0,0.0
StrongVoices,23,177,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,178,0,0.25,0.5
StrongVoices,23,179,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,180,1,1.0,0.0
StrongVoices,23,181,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,182,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,183,1,1.0,0.0
StrongVoices,23,184,1,1.0,0.0
StrongVoices,23,185,1,1.0,0.0
StrongVoices,23,186,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,187,1,0.75,0.5
StrongVoices,23,188,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,189,1,1.0,0.0
StrongVoices,23,190,0,0.0,0.0
StrongVoices,23,191,1,0.5,1.0
StrongVoices,23,192,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,193,1,1.0,0.0
StrongVoices,23,194,0,0.0,0.0
StrongVoices,23,195,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,196,1,1.0,0.0
StrongVoices,23,197,1,0.75,0.5
StrongVoices,23,198,0,0.25,0.5
StrongVoices,23,199,1,0.75,0.5
StrongVoices,23,200,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,201,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,202,0,0.0,0.0
StrongVoices,23,203,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,204,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,205,1,1.0,0.0
StrongVoices,23,206,1,1.0,0.0
StrongVoices,23,207,1,0.75,0.5
StrongVoices,23,208,1,1.0,0.0
StrongVoices,23,209,0,0.0,0.0
StrongVoices,23,210,1,0.8,0.3999999999999999
StrongVoices,23,211,1,0.5,1.0
StrongVoices,23,212,1,1.0,0.0
StrongVoices,23,213,0,0.0,0.0
StrongVoices,23,214,1,1.0,0.0
StrongVoices,23,215,1,1.0,0.0
StrongVoices,23,216,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,217,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,218,0,0.0,0.0
StrongVoices,23,219,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,220,1,1.0,0.0
StrongVoices,23,221,1,0.5,1.0
StrongVoices,23,222,1,0.75,0.5
StrongVoices,23,223,1,1.0,0.0
StrongVoices,23,224,1,1.0,0.0
StrongVoices,23,225,1,0.75,0.5
StrongVoices,23,226,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,227,0,0.0,0.0
StrongVoices,23,228,0,0.0,0.0
StrongVoices,23,229,1,1.0,0.0
StrongVoices,23,230,1,0.5,1.0
StrongVoices,23,231,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,232,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,233,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,234,1,1.0,0.0
StrongVoices,23,235,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,236,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,237,1,1.0,0.0
StrongVoices,23,238,1,1.0,0.0
StrongVoices,23,239,1,1.0,0.0
StrongVoices,23,240,0,0.0,0.0
StrongVoices,23,241,1,1.0,0.0
StrongVoices,23,242,1,0.5,1.0
StrongVoices,23,243,0,0.0,0.0
StrongVoices,23,244,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,245,1,1.0,0.0
StrongVoices,23,246,1,0.75,0.5
StrongVoices,23,247,0,0.4,0.8
StrongVoices,23,248,1,1.0,0.0
StrongVoices,23,249,0,0.0,0.0
StrongVoices,23,250,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,251,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,252,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,253,0,0.0,0.0
StrongVoices,23,254,0,0.0,0.0
StrongVoices,23,255,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,256,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,257,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,258,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,259,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,260,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,261,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,262,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,263,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,264,0,0.0,0.0
StrongVoices,23,265,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,266,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,267,0,0.0,0.0
StrongVoices,23,268,1,0.6666666666666666,0.6666666666666667
StrongVoices,23,269,0,0.3333333333333333,0.6666666666666666
StrongVoices,23,270,1,1.0,0.0
StrongVoices,23,271,0,0.0,0.0
StrongVoices,24,0,1,1.0,0.0
StrongVoices,24,1,0,0.0,0.0
StrongVoices,24,2,0,0.0,0.0
StrongVoices,24,3,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,4,0,0.0,0.0
StrongVoices,24,5,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,6,1,0.5,1.0
StrongVoices,24,7,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,8,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,9,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,10,0,0.0,0.0
StrongVoices,24,11,1,1.0,0.0
StrongVoices,24,12,0,0.0,0.0
StrongVoices,24,13,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,14,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,15,0,0.0,0.0
StrongVoices,24,16,0,0.0,0.0
StrongVoices,24,17,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,18,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,19,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,20,1,0.5,1.0
StrongVoices,24,21,1,0.75,0.5
StrongVoices,24,22,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,23,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,24,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,25,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,27,0,0.0,0.0
StrongVoices,24,28,0,0.0,0.0
StrongVoices,24,29,0,0.3333333333333333,0.6666666666666666
StrongVoices,24,30,0,0.0,0.0
StrongVoices,24,31,1,1.0,0.0
StrongVoices,24,32,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,33,0,0.0,0.0
StrongVoices,24,34,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,35,0,0.0,0.0
StrongVoices,24,36,0,0.0,0.0
StrongVoices,24,37,0,0.0,0.0
StrongVoices,24,38,1,0.6666666666666666,0.6666666666666667
StrongVoices,24,39,0,0.0,0.0
StrongVoices,25,0,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,1,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,2,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,3,1,1.0,0.0
StrongVoices,25,4,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,5,1,1.0,0.0
StrongVoices,25,6,0,0.0,0.0
StrongVoices,25,7,1,0.75,0.5
StrongVoices,25,8,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,9,1,1.0,0.0
StrongVoices,25,10,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,11,0,0.0,0.0
StrongVoices,25,12,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,13,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,14,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,15,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,16,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,17,1,1.0,0.0
StrongVoices,25,18,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,19,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,20,0,0.0,0.0
StrongVoices,25,21,1,0.75,0.5
StrongVoices,25,22,0,0.0,0.0
StrongVoices,25,23,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,24,0,0.25,0.5
StrongVoices,25,25,1,0.6,0.8
StrongVoices,25,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,27,0,0.0,0.0
StrongVoices,25,28,1,1.0,0.0
StrongVoices,25,30,0,0.4,0.8
StrongVoices,25,31,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,32,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,33,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,34,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,35,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,36,0,0.3333333333333333,0.6666666666666666
StrongVoices,25,37,1,1.0,0.0
StrongVoices,25,38,1,0.6666666666666666,0.6666666666666667
StrongVoices,25,39,1,0.5,1.0
StrongVoices,26,0,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,1,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,2,0,0.0,0.0
StrongVoices,26,3,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,4,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,5,1,0.75,0.5
StrongVoices,26,6,1,0.75,0.5
StrongVoices,26,7,1,1.0,0.0
StrongVoices,26,8,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,9,0,0.0,0.0
StrongVoices,26,10,0,0.0,0.0
StrongVoices,26,11,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,12,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,13,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,14,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,15,1,1.0,0.0
StrongVoices,26,16,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,17,1,1.0,0.0
StrongVoices,26,18,1,0.75,0.5
StrongVoices,26,19,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,20,1,0.5,1.0
StrongVoices,26,21,0,0.25,0.5
StrongVoices,26,22,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,23,1,1.0,0.0
StrongVoices,26,24,1,0.5,1.0
StrongVoices,26,25,1,1.0,0.0
StrongVoices,26,26,0,0.0,0.0
StrongVoices,26,27,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,28,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,29,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,30,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,31,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,32,0,0.0,0.0
StrongVoices,26,33,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,34,0,0.0,0.0
StrongVoices,26,35,1,0.6666666666666666,0.6666666666666667
StrongVoices,26,36,1,1.0,0.0
StrongVoices,26,37,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,38,0,0.3333333333333333,0.6666666666666666
StrongVoices,26,39,0,0.25,0.5
StrongVoices,27,0,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,1,1,1.0,0.0
StrongVoices,27,2,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,3,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,4,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,5,1,1.0,0.0
StrongVoices,27,6,1,1.0,0.0
StrongVoices,27,7,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,8,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,9,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,10,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,11,1,1.0,0.0
StrongVoices,27,12,1,0.5,1.0
StrongVoices,27,13,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,14,0,0.0,0.0
StrongVoices,27,15,1,1.0,0.0
StrongVoices,27,16,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,17,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,18,1,1.0,0.0
StrongVoices,27,19,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,20,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,21,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,22,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,23,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,24,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,25,1,1.0,0.0
StrongVoices,27,26,0,0.0,0.0
StrongVoices,27,27,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,28,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,29,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,30,0,0.0,0.0
StrongVoices,27,31,1,1.0,0.0
StrongVoices,27,32,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,33,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,34,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,35,0,0.0,0.0
StrongVoices,27,36,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,37,0,0.3333333333333333,0.6666666666666666
StrongVoices,27,38,1,0.6666666666666666,0.6666666666666667
StrongVoices,27,39,0,0.0,0.0
StrongVoices,28,0,0,0.25,0.5
StrongVoices,28,1,0,0.0,0.0
StrongVoices,28,2,1,0.6666666666666666,0.6666666666666667
StrongVoices,28,3,0,0.0,0.0
StrongVoices,28,4,0,0.0,0.0
StrongVoices,28,5,0,0.0,0.0
StrongVoices,28,6,1,0.6666666666666666,0.6666666666666667
StrongVoices,28,7,0,0.0,0.0
StrongVoices,28,8,0,0.0,0.0
StrongVoices,28,9,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,10,0,0.0,0.0
StrongVoices,28,11,1,0.6666666666666666,0.6666666666666667
StrongVoices,28,12,0,0.0,0.0
StrongVoices,28,13,0,0.0,0.0
StrongVoices,28,14,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,15,0,0.0,0.0
StrongVoices,28,16,1,1.0,0.0
StrongVoices,28,17,1,0.6666666666666666,0.6666666666666667
StrongVoices,28,18,0,0.4,0.8
StrongVoices,28,19,0,0.0,0.0
StrongVoices,28,20,1,0.75,0.5
StrongVoices,28,21,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,22,0,0.0,0.0
StrongVoices,28,23,0,0.0,0.0
StrongVoices,28,24,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,25,0,0.0,0.0
StrongVoices,28,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,27,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,28,0,0.0,0.0
StrongVoices,28,29,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,30,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,31,1,0.5,1.0
StrongVoices,28,32,0,0.0,0.0
StrongVoices,28,33,0,0.0,0.0
StrongVoices,28,34,0,0.3333333333333333,0.6666666666666666
StrongVoices,28,35,0,0.0,0.0
StrongVoices,28,36,1,0.75,0.5
StrongVoices,28,37,0,0.0,0.0
StrongVoices,28,38,0,0.0,0.0
StrongVoices,28,39,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,0,0,0.0,0.0
StrongVoices,29,1,1,0.5,1.0
StrongVoices,29,2,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,3,0,0.0,0.0
StrongVoices,29,4,1,0.6,0.8
StrongVoices,29,5,0,0.0,0.0
StrongVoices,29,6,0,0.0,0.0
StrongVoices,29,7,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,8,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,9,0,0.0,0.0
StrongVoices,29,10,0,0.25,0.5
StrongVoices,29,11,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,12,0,0.0,0.0
StrongVoices,29,13,0,0.0,0.0
StrongVoices,29,14,1,0.6666666666666666,0.6666666666666667
StrongVoices,29,15,0,0.0,0.0
StrongVoices,29,16,0,0.0,0.0
StrongVoices,29,17,0,0.0,0.0
StrongVoices,29,18,1,1.0,0.0
StrongVoices,29,19,0,0.0,0.0
StrongVoices,29,20,0,0.0,0.0
StrongVoices,29,21,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,22,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,23,1,0.6666666666666666,0.6666666666666667
StrongVoices,29,24,0,0.0,0.0
StrongVoices,29,25,0,0.0,0.0
StrongVoices,29,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,27,0,0.0,0.0
StrongVoices,29,28,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,29,1,0.75,0.5
StrongVoices,29,30,0,0.0,0.0
StrongVoices,29,31,0,0.0,0.0
StrongVoices,29,32,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,33,0,0.0,0.0
StrongVoices,29,34,1,0.6666666666666666,0.6666666666666667
StrongVoices,29,35,1,0.75,0.5
StrongVoices,29,36,0,0.3333333333333333,0.6666666666666666
StrongVoices,29,37,0,0.25,0.5
StrongVoices,29,38,1,1.0,0.0
StrongVoices,29,39,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,0,0,0.0,0.0
StrongVoices,30,1,1,1.0,0.0
StrongVoices,30,2,0,0.0,0.0
StrongVoices,30,3,0,0.0,0.0
StrongVoices,30,4,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,5,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,6,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,7,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,8,1,0.75,0.5
StrongVoices,30,9,0,0.0,0.0
StrongVoices,30,10,0,0.0,0.0
StrongVoices,30,11,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,12,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,13,0,0.0,0.0
StrongVoices,30,14,1,1.0,0.0
StrongVoices,30,15,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,16,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,17,1,1.0,0.0
StrongVoices,30,18,0,0.25,0.5
StrongVoices,30,19,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,20,1,1.0,0.0
StrongVoices,30,21,1,0.5,1.0
StrongVoices,30,22,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,23,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,24,0,0.0,0.0
StrongVoices,30,25,0,0.25,0.5
StrongVoices,30,26,1,1.0,0.0
StrongVoices,30,27,1,0.75,0.5
StrongVoices,30,28,1,0.6666666666666666,0.6666666666666667
StrongVoices,30,29,0,0.0,0.0
StrongVoices,30,30,0,0.0,0.0
StrongVoices,30,31,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,32,0,0.25,0.5
StrongVoices,30,33,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,34,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,35,0,0.25,0.5
StrongVoices,30,36,0,0.0,0.0
StrongVoices,30,37,0,0.3333333333333333,0.6666666666666666
StrongVoices,30,38,0,0.0,0.0
StrongVoices,30,39,0,0.0,0.0
StrongVoices,31,0,0,0.0,0.0
StrongVoices,31,1,0,0.0,0.0
StrongVoices,31,2,1,0.75,0.5
StrongVoices,31,3,1,0.75,0.5
StrongVoices,31,4,1,1.0,0.0
StrongVoices,31,5,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,6,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,7,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,8,0,0.0,0.0
StrongVoices,31,9,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,10,0,0.25,0.5
StrongVoices,31,11,0,0.0,0.0
StrongVoices,31,12,0,0.0,0.0
StrongVoices,31,13,0,0.25,0.5
StrongVoices,31,14,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,15,0,0.0,0.0
StrongVoices,31,16,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,17,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,18,0,0.0,0.0
StrongVoices,31,19,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,20,1,0.5,1.0
StrongVoices,31,21,1,1.0,0.0
StrongVoices,31,22,0,0.0,0.0
StrongVoices,31,23,0,0.0,0.0
StrongVoices,31,24,0,0.0,0.0
StrongVoices,31,25,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,27,0,0.0,0.0
StrongVoices,31,28,0,0.4,0.8
StrongVoices,31,29,1,0.6,0.8
StrongVoices,31,30,0,0.0,0.0
StrongVoices,31,31,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,32,0,0.0,0.0
StrongVoices,31,33,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,34,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,35,0,0.25,0.5
StrongVoices,31,36,1,0.6666666666666666,0.6666666666666667
StrongVoices,31,37,0,0.3333333333333333,0.6666666666666666
StrongVoices,31,38,1,1.0,0.0
StrongVoices,31,39,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,0,1,0.5,1.0
StrongVoices,32,1,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,2,0,0.0,0.0
StrongVoices,32,3,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,4,1,1.0,0.0
StrongVoices,32,5,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,6,0,0.0,0.0
StrongVoices,32,7,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,8,1,1.0,0.0
StrongVoices,32,9,0,0.0,0.0
StrongVoices,32,10,0,0.0,0.0
StrongVoices,32,11,1,0.5,1.0
StrongVoices,32,12,1,1.0,0.0
StrongVoices,32,13,0,0.0,0.0
StrongVoices,32,14,0,0.0,0.0
StrongVoices,32,15,1,0.75,0.5
StrongVoices,32,16,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,17,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,18,0,0.25,0.5
StrongVoices,32,19,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,20,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,21,0,0.0,0.0
StrongVoices,32,22,0,0.0,0.0
StrongVoices,32,23,0,0.0,0.0
StrongVoices,32,24,0,0.0,0.0
StrongVoices,32,25,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,26,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,27,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,28,1,1.0,0.0
StrongVoices,32,29,1,0.75,0.5
StrongVoices,32,30,0,0.0,0.0
StrongVoices,32,31,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,32,0,0.0,0.0
StrongVoices,32,33,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,34,0,0.0,0.0
StrongVoices,32,35,1,0.5,1.0
StrongVoices,32,36,0,0.0,0.0
StrongVoices,32,37,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,38,1,1.0,0.0
StrongVoices,32,39,0,0.0,0.0
StrongVoices,32,40,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,41,1,0.8,0.3999999999999999
StrongVoices,32,42,1,0.75,0.5
StrongVoices,32,43,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,44,0,0.0,0.0
StrongVoices,32,45,1,0.75,0.5
StrongVoices,32,46,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,47,0,0.0,0.0
StrongVoices,32,48,1,0.5,1.0
StrongVoices,32,49,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,50,1,1.0,0.0
StrongVoices,32,51,1,1.0,0.0
StrongVoices,32,52,1,1.0,0.0
StrongVoices,32,53,1,0.8,0.3999999999999999
StrongVoices,32,54,0,0.0,0.0
StrongVoices,32,55,1,1.0,0.0
StrongVoices,32,56,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,57,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,58,1,0.75,0.5
StrongVoices,32,59,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,60,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,61,0,0.0,0.0
StrongVoices,32,62,0,0.0,0.0
StrongVoices,32,63,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,64,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,65,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,66,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,67,1,0.5,1.0
StrongVoices,32,68,1,0.6666666666666666,0.6666666666666667
StrongVoices,32,69,1,1.0,0.0
StrongVoices,32,70,0,0.3333333333333333,0.6666666666666666
StrongVoices,32,71,1,1.0,0.0
StrongVoices,32,72,1,1.0,0.0
StrongVoices,32,73,1,1.0,0.0
StrongVoices,32,74,1,0.75,0.5
